acc.date,type,reg,operator,fat,location,dmg,acc.year,acc_type
2021-06-19,Let,RF-94603,DOSAAF,5.0,near Tanay Airfield,w/o,2021.0,Fatal
2021-06-21,Rockwell,XB-OXV,private,0.0,within Jesús María Semprún,w/o,2021.0,Non-Fatal
2021-06-23,Gulfstream,M-ISTY,INEOS Aviation,0.0,Genève-Cointrin Airport (GVA/LSGG),sub,2021.0,Non-Fatal
2021-06-24,Antonov,RA-01430,private,0.0,"3,5 km W of Zaboyskiy, Slavyansky district",sub,2021.0,Non-Fatal
2021-06-25,Airbus,N926UW,American Airlines,0.0,"New Orleans, Louisiana",non,2021.0,Non-Fatal
2021-06-25,Shorts,N970AA,Air Cargo Carriers,0.0,"Las Vegas-McCarran International Airport, NV (LAS)",sub,2021.0,Non-Fatal
2021-06-25,Cessna,PH-FST,Skydive Teuge,0.0,2 km W of Teuge Airport,sub,2021.0,Non-Fatal
2021-06-29,Airbus,F-HTYH,Air France,0.0,Paris-Charles de Gaulle Airport (CDG/LFPG),non,2021.0,Non-Fatal
2021-07-01,Convair,C-FKFL,Conair,0.0,"Penticton Airport, BC (YYF)",sub,2021.0,Non-Fatal
2021-07-01,Convair,C-FHKF,Conair,0.0,"Penticton Airport, BC (YYF)",min,2021.0,Non-Fatal
2021-07-02,Boeing,N810TA,Transair (Cargo),0.0,"9 km WSW off Honolulu-Daniel K. Inouye International Airport, HI (HNL)",w/o,2021.0,Non-Fatal
2021-07-02,Cessna,SX-ECI,Hellenic CAA,0.0,Paphos International Airport (PFO/LCPH),sub,2021.0,Non-Fatal
2021-07-04,Airbus,N156AN,American Airlines,0.0,"Miami, Florida",non,2021.0,Non-Fatal
2021-07-04,Antonov,UP-A0135,ELISA,0.0,"12 km from Karaultobe, Kyzylorda",sub,2021.0,Non-Fatal
2021-07-05,IAI,N790JR,Transenergie Inc,2.0,near Treasure Cay Airport (TCB),w/o,2021.0,Fatal
2021-07-06,ATR,C-GLDE,Transwest Air,0.0,"120 nm from Saskatoon, SK",non,2021.0,Non-Fatal
2021-07-06,Antonov,RA-26085,Kamchatka Aviation Enterprise,28.0,"3,8 km NW of Palana Airport",w/o,2021.0,Fatal
2021-07-08,Douglas,HK-2820,ALIANSA Colombia,3.0,"13,5 km N of Villavicencio-La Vanguardia Airport (VVC)",w/o,2021.0,Fatal
2021-07-11,Airbus,D-AICP,Condor Flugdienst,0.0,Kavala-Megas Alexandros Airport (KVA),sub,2021.0,Non-Fatal
2021-07-11,de Havilland Canada DHC-3T Vazar Turbine Otter,C-FLLL,Northwestern Air,0.0,"31,5 km ENE of Fort Smith, NT",sub,2021.0,Non-Fatal
2021-07-11,Cessna,C-GUAY,Air Tunilik,0.0,"Rex North Mining Camp, QC",sub,2021.0,Non-Fatal
2021-07-14,Cessna,8R-ABK,Jags Aviation,0.0,Eteringbang Airport (SYET),sub,2021.0,Non-Fatal
2021-07-15,de Havilland Canada DHC-3T Vazar Turbine Otter,C-GUTW,Harbour Air,0.0,"Ganges Harbor Airport, BC (YGG)",sub,2021.0,Non-Fatal
2021-07-15,Cessna,C-GIGO,Seair Seaplanes,0.0,"Ganges Harbor Airport, BC (YGG)",sub,2021.0,Non-Fatal
2021-07-16,Antonov,RA-28728,SiLA - Siberian Light Aviation,0.0,52 km SE of Kedrovo,sub,2021.0,Non-Fatal
2021-07-17,Cessna,G-OJMP,GoSkydive,0.0,Old Sarum Airfield,sub,2021.0,Non-Fatal
2021-07-18,ATR,EC-MSN,"Air Europa Express, opb Aeronova",0.0,Madrid-Barajas Adolfo Suárez Airport (MAD),sub,2021.0,Non-Fatal
2021-07-20,British Aerospace,N611MC,private,0.0,"Jesús María Semprún, Zulia",w/o,2021.0,Non-Fatal
2021-07-21,Cessna,N46CF,PV Transport Inc,0.0,"Reading Regional Airport/Spaatz Field, PA (RDG)",sub,2021.0,Non-Fatal
2021-07-21,de Havilland Canada DHC-8-106,5Y-GRS,Skyward Express,0.0,Burahache Airstrip,sub,2021.0,Non-Fatal
2021-07-22,Airbus,N376DN,Delta Air Lines,0.0,"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW)",non,2021.0,Non-Fatal
2021-07-25,Boeing,SE-RPE,Norwegian Air Sweden,0.0,near Nice Airport,non,2021.0,Non-Fatal
2021-07-26,Bombardier,N605TR,Aeolus Air Charter,6.0,"Truckee Airport, CA (TKF)",w/o,2021.0,Fatal
2021-07-26,Cessna,D-FLEC,Skydive Binz,1.0,S off Norderney Airfield (NRD),w/o,2021.0,Fatal
2021-07-27,Cessna,ET-AMI,"Abyssinian Flight Services, opf UNWorld Food Programme",0.0,near Kombolcha,w/o,2021.0,Non-Fatal
2021-07-31,Boeing,EI-EPC,Ryanair,0.0,near Barcelona-El Prat Josep Tarradellas Airport (BCN/LEBL),non,2021.0,Non-Fatal
2021-08-03,Airbus,D-AEAE,European Air Transport,0.0,Lagos-Murtala Muhammed International Airport (LOS),sub,2021.0,Non-Fatal
2021-08-09,Gulfstream,XB-OZA,private,0.0,within Jesús María Semprún,w/o,2021.0,Non-Fatal
2021-08-11,McDonnell Douglas,N296UP,United Parcel Service - UPS,0.0,"Phoenix-Sky Harbor International Airport, AZ (PHX)",sub,2021.0,Non-Fatal
2021-08-12,Shijiazhuang,B-8440,Northeast General Aviation Co.,0.0,"Nengbei Farm, Heilongjiang Province",w/o,2021.0,Non-Fatal
2021-08-14,Britten-Norman,8R-GRE,Roraima Airways,0.0,7 nm S of Georgetown International Airport (OGL),min,2021.0,Non-Fatal
2021-08-14,Bombardier,9S-AAN,Congo Airways,0.0,Lubumbashi International Airport (FBM/FZQA),min,2021.0,Non-Fatal
2021-08-14,Beriev Be-200ChS,RF-88450,Russian Navy,8.0,near Kahramanmaras,w/o,2021.0,Fatal
2021-08-16,Cessna,N97HA,Wright Air Service,0.0,"near Fairbanks, AK",sub,2021.0,Non-Fatal
2021-08-17,Ilyushin,41400,United Aircraft Corporation,3.0,near Kubinka AFB,w/o,2021.0,Fatal
2021-08-21,Airbus,N806AW,American Airlines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",non,2021.0,Non-Fatal
2021-08-21,de Havilland Canada DHC-3T Turbine Otter,N560TR,Brooks Range Aviation,0.0,"near Bethel, AK",sub,2021.0,Non-Fatal
2021-08-21,Gulfstream,N277GM,SN 1124 LLC,0.0,"Fort Lauderdale-Executive Airport, FL (FXE)",sub,2021.0,Non-Fatal
2021-08-23,Boeing,N479AS,Alaska Airlines,0.0,"Seattle/Tacoma International Airport, WA (SEA/KSEA)",non,2021.0,Non-Fatal
2021-08-24,Cirrus,N1GG,N1GG LLC,0.0,"Lansing-Capital Region International Airport, MI (LAN)",w/o,2021.0,Non-Fatal
2021-08-25,Beechcraft,C-GDSG,SkyJet,0.0,"Chevery Airport, QC (YHR/CYHR)",sub,2021.0,Non-Fatal
2021-08-26,Embraer,N413N,Nicholas Services LLC,0.0,"Elk River, NC (NC06)",sub,2021.0,Non-Fatal
2021-08-27,Bombardier,C-FOJZ,Air Canada,0.0,"Vancouver International Airport, BC (YVR/CYVR)",min,2021.0,Non-Fatal
2021-09-01,Boeing,N196DN,Delta Air Lines,0.0,"Seattle/Tacoma International Airport, WA (SEA/KSEA)",non,2021.0,Non-Fatal
2021-09-02,Cessna,N560AR,Brook Haven Properties LLC,4.0,"0,4 km N of Plainville-Robertson Airport, CT",w/o,2021.0,Fatal
2021-09-03,Raytheon,N351CW,PB Air LLC,0.0,"Naples Airport, FL (APF)",sub,2021.0,Non-Fatal
2021-09-04,ATR,VT-IYM,IndiGo Airlines,0.0,en route Tiruchirappalli-Bengaluru,non,2021.0,Non-Fatal
2021-09-04,Cessna,N827JS,Fly Exclusive,0.0,"near Salt Lake City International Airport, UT (SLC)",sub,2021.0,Non-Fatal
2021-09-12,Let,RA-67042,"Aeroservice, opf SiLA - Siberian Light Aviation",4.0,3 km N of Kazachinskoye Airport,w/o,2021.0,Fatal
2021-09-14,Raytheon,N100FN,Meander Air II LLC,0.0,"between Youngstown, OH and Charleston, SC",sub,2021.0,Non-Fatal
2021-09-14,Beechcraft,PS-CSM,CSM Agropecuária,7.0,"1,5 km N of Piracicaba Airport, SP (QHB)",w/o,2021.0,Fatal
2021-09-15,Airbus,OE-LBY,Austrian Airlines,0.0,Berlin Brandenburg-Willy Brandt Airport (BER),sub,2021.0,Non-Fatal
2021-09-15,de Havilland Canada DHC-6 Twin Otter 300,PK-OTW,Rimbun Air,3.0,"3,4 km from Bilogai/Sugapa Airport (ZGP)",w/o,2021.0,Fatal
2021-09-17,Canadair,N444ZW,"United Express, opb Air Wisconsin",0.0,"Asheville Regional Airport, NC (AVL)",sub,2021.0,Non-Fatal
2021-09-20,Learjet,ZS-SFV,Impuma Group,0.0,Lanseria International Airport (HLA),sub,2021.0,Non-Fatal
2021-09-22,Antonov,RA-26673,LPS Flight Checks & Systems,6.0,40 km SW of Khabarovsk,w/o,2021.0,Fatal
2021-09-23,Airbus,N208HA,Hawaiian Airlines,0.0,"Honolulu-Daniel K. Inouye International Airport, HI (HNL)",sub,2021.0,Non-Fatal
2021-09-25,Cessna,OO-FFB,Paracentrum Vlaanderen,0.0,Moorsele Airfield (EBMO),sub,2021.0,Non-Fatal
2021-09-27,Saab,UR-ALG,"STP Airways, lsf AeroJet",0.0,São Tomé Island Airport (TMS/FPST),sub,2021.0,Non-Fatal
2021-09-27,Boeing,N12125,United Airlines,0.0,"Newark-Liberty International Airport, NJ (EWR)",sub,2021.0,Non-Fatal
2021-09-28,IAI,PR-BVB,Brasil Vida Táxi Aéreo,0.0,"Goiânia-Santa Genoveva Airport, GO (GYN)",sub,2021.0,Non-Fatal
2021-09-29,Britten-Norman,J8-VBI,SVG Air,0.0,Montserrat-John A. Osborne Airport (MNI),sub,2021.0,Non-Fatal
2021-10-01,Embraer,N730YX,"United Express, opb Republic Airlines",0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",sub,2021.0,Non-Fatal
2021-10-01,Embraer,N142SY,"United Express, opb SkyWest Airlines",0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",min,2021.0,Non-Fatal
2021-10-05,Dassault,N283SA,Sierra West Airlines,2.0,"1,3 km W of Thomson-McDuffie County Airport, GA",w/o,2021.0,Fatal
2021-10-08,Boeing,N8642E,Southwest Airlines,0.0,"Lexington, Virginia",non,2021.0,Non-Fatal
2021-10-08,Learjet,unreg.,private,0.0,"near Little Belize, Corozal",w/o,2021.0,Non-Fatal
2021-10-10,Let,RF-94591,DOSAAF,16.0,"1,7 km E of Menzelinsk Airport",w/o,2021.0,Fatal
2021-10-13,Bombardier,9H-VJM,VistaJet,0.0,Johannesburg-O.R. Tambo International Airport (JNB),sub,2021.0,Non-Fatal
2021-10-14,Antonov,N857PF,private,0.0,"near Wilton-Alta Mesa Airpark, CA",w/o,2021.0,Non-Fatal
2021-10-18,Beechcraft,N996LM,Lowcountry Aviation Co Brokerage LLC,0.0,"Mount Pleasant Regional-Faison field, SC (KLRO)",sub,2021.0,Non-Fatal
2021-10-19,Antonov,RA-33350,AeroUral,0.0,"near Alapayevsk, Sverdlovsk region",sub,2021.0,Non-Fatal
2021-10-19,Rockwell,XB-ETV,private,0.0,Jacmel Airport (JAK),sub,2021.0,Non-Fatal
2021-10-19,McDonnell Douglas,N987AK,987 Investments LLC,0.0,"Houston Executive Airport, TX (KTME)",w/o,2021.0,Non-Fatal
2021-10-22,Embraer,N925DR,Scout About LLC,0.0,"Orlando International Airport, FL (MCO)",sub,2021.0,Non-Fatal
2021-10-22,Cessna,N754KP,Alaska Seaplanes,0.0,"Juneau International Airport, AK (JNU)",sub,2021.0,Non-Fatal
2021-10-23,Embraer,N252NN,"Envoy Air, opf American Eagle",0.0,"Miami International Airport, FL (MIA/KMIA)",non,2021.0,Non-Fatal
2021-10-25,Cessna,PK-SNN,Smart Cakrawala Aviation,1.0,Ilaga Airport (ILA),w/o,2021.0,Fatal
2021-10-29,Cessna,PK-RVH,Reven Global Transpor,0.0,Dagi Baru Airstrip,w/o,2021.0,Non-Fatal
2021-10-30,Beechcraft,C-GEHS,"PAL Airlines, opf EHS LifeFlight Services",0.0,"Halifax-Stanfield International Airport, NS (YHZ/CYHZ)",sub,2021.0,Non-Fatal
2021-11-01,de Havilland Canada DHC-6 Twin Otter 300,C-GNPS,Air Tindi,0.0,"12,4 km NW of Fort Providence, NT",sub,2021.0,Non-Fatal
2021-11-02,Antonov,TR-NGT,"Optimum Aviation, opf Euro Airlines",5.0,"2,5 km N of Juba Airport (JUB)",w/o,2021.0,Fatal
2021-11-03,Antonov,EW-518TI,Grodno Aircompany,9.0,3 km SE of Irkutsk Airport (IKT),w/o,2021.0,Fatal
2021-11-03,Transall C-160NG,EY-360,Safe Air Company (SAC),0.0,Dolow Airport,w/o,2021.0,Non-Fatal
2021-11-05,Gulfstream,N42FL,private,0.0,"near Victoria 3, Retalhuleu",w/o,2021.0,Non-Fatal
2021-11-06,Antonov,YR-PMW,Asociatia Club Sportiv Skydiving Center,0.0,Letca Noua Airfield,sub,2021.0,Non-Fatal
2021-11-13,Britten-Norman,N866JA,Island Airways,4.0,"0,1 km S of Beaver Island-Welke Airport, MI",w/o,2021.0,Fatal
2021-11-14,IAI,N771DX,EMD Astra Holdings LLC,0.0,"Las Vegas-North Air Terminal, NV (VGT)",sub,2021.0,Non-Fatal
2021-11-21,Bombardier,N743QS,NetJets,0.0,50 km N of Turks and Caicos Islands,non,2021.0,Non-Fatal
2021-11-25,Airbus,PR-YRH,Azul Linhas Aéreas Brasileiras,0.0,"Cuiabá-Marechal Rondon International Airport, MT (CGB/SBCY)",non,2021.0,Non-Fatal
2021-11-28,Beechcraft,N71VT,Western Wings Corp,0.0,"Eugene Airport, OR (EUG)",sub,2021.0,Non-Fatal
2021-11-29,Boeing,N705CK,Kalitta Air,0.0,"between Santiago and Miami, FL",sub,2021.0,Non-Fatal
2021-12-01,Cessna,N81CB,private,0.0,"Lake Havasu City Airport, AZ (KHII)",sub,2021.0,Non-Fatal
2021-12-01,Cessna,N9602F,Lake & Peninsula Airlines,0.0,"W of Port Alsworth Airport, AK (PTA)",sub,2021.0,Non-Fatal
2021-12-05,Airbus,F-HNET,Air Caraïbes Atlantique,0.0,near Cayenne,non,2021.0,Non-Fatal
2021-12-05,Cessna,G-IPAX,Air Charter Scotland Ltd.,0.0,Kemi/Tornio Airport (KEM),sub,2021.0,Non-Fatal
2021-12-10,Swearingen,N54GP,Castle Aviation,1.0,"0,6 km SW of Manchester-Boston Regional Airport, NH (MHT/KMHT)",w/o,2021.0,Fatal
2021-12-11,Boeing,EI-EMM,Ryanair,0.0,Dublin Airport (DUB/EIDW),non,2021.0,Non-Fatal
2021-12-12,Airbus,N307FR,Frontier Airlines,0.0,"Las Vegas-McCarran International Airport, NV (LAS)",sub,2021.0,Non-Fatal
2021-12-14,Embraer,PR-TDV,Dimed SA Distribuidora da Medicamentos,0.0,"Santa Rosa Airport, RS (SRA)",sub,2021.0,Non-Fatal
2021-12-15,Gulfstream,HI1050,Helidosa Aviation Group,9.0,Santo Domingo-Las Américas International Airport (SDQ),w/o,2021.0,Fatal
2021-12-17,Beechcraft,C-FSKO,Keewatin Air,0.0,"Sanikiluaq Airport, NU (YSK)",sub,2021.0,Non-Fatal
2021-12-20,Cessna,N287CB,Cottingham & Butler Insurance Services,0.0,"Dubuque, IA",sub,2021.0,Non-Fatal
2021-12-21,Airbus,N2084J,JetBlue Airways,0.0,"New York-John F. Kennedy International Airport, NY (JFK/KJFK)",non,2021.0,Non-Fatal
2021-12-21,Learjet,XA-VDK,private,0.0,Cancún Airport (CUN/MMUN),w/o,2021.0,Non-Fatal
2021-12-23,Shorts,9S-GPS,Malu Aviation,5.0,"14,8 km NW of Shabunda",w/o,2021.0,Fatal
2021-12-25,Airbus,C-GFAF,Air Canada,0.0,"Montreal-Pierre Elliott Trudeau International Airport, QC (YUL)",sub,2021.0,Non-Fatal
2021-12-27,Learjet,N880Z,Aeromedevac Air Ambulance,4.0,"El Cajon, San Diego",w/o,2021.0,Fatal
2021-12-28,Beechcraft,N93GT,Sky-Bound Aviation LLC,0.0,"Helena-Thompson-Robbins Airport, AR (HEE)",sub,2021.0,Non-Fatal
2021-12-28,Cessna,Z-HAC,Halsted Aviation Corporation (HAC),0.0,Bazaruto Island Airport (BZB),w/o,2021.0,Non-Fatal
2021-12-30,Embraer,N633RW,"United Express, opb Republic Airlines",0.0,"Newark-Liberty International Airport, NJ (EWR)",sub,2021.0,Non-Fatal
2021-12-30,Airbus,TC-JOK,THY Turkish Airlines,0.0,"Newark-Liberty International Airport, NJ (EWR)",min,2021.0,Non-Fatal
2021-12-30,Beechcraft,TG-MAM,"Empresas Ginro, S.A.",0.0,Rio Dulce-Las Vegas Airport (LCF),w/o,2021.0,Non-Fatal
2020-01-01,Gulfstream,N962SS,Executive Charters Inc,0.0,"Van Nuys, CA",non,2020.0,Non-Fatal
2020-01-02,Antonov,-,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),18.0,5 km from Geneina Airport (EGN),w/o,2020.0,Fatal
2020-01-03,Hawker,N805D,Million Air San Juan,0.0,San Juan-Fernando Luis Ribas Dominicci Airport (SIG),sub,2020.0,Non-Fatal
2020-01-03,Harbin,SCL-857,Sri Lanka Air Force,4.0,"Haputale, Badulla",w/o,2020.0,Fatal
2020-01-04,Beechcraft,N200HF,"L.C. Whitford Co., Inc.",0.0,"Morristown Municipal Airport, NJ (MMU)",sub,2020.0,Non-Fatal
2020-01-05,de Havilland Canada DHC-8-202Q,N8200L,US Special Operations Command (USSOCOM),0.0,Manda Bay-Camp Simba Air Base,w/o,2020.0,Non-Fatal
2020-01-08,Boeing,N929NN,American Airlines,0.0,"New York-La Guardia Airport, NY (LGA)",sub,2020.0,Non-Fatal
2020-01-08,Boeing,UR-PSR,Ukraine International Airlines,176.0,near Sabashahr,w/o,2020.0,Fatal
2020-01-09,Lockheed,403,South African Air Force - SAAF,0.0,Goma Airport (GOM),sub,2020.0,Non-Fatal
2020-01-10,Airbus,N1902U,United Airlines,0.0,"New Orleans, Louisiana",non,2020.0,Non-Fatal
2020-01-10,Airbus,VQ-BRS,Nordwind Airlines,0.0,Antalya Airport (AYT),sub,2020.0,Non-Fatal
2020-01-12,Boeing,HL8243,Jin Air,0.0,30 km northwest of Fukuoka Airport,non,2020.0,Non-Fatal
2020-01-13,Airbus,OH-LXD,Finnair,0.0,Helsinki-Vantaa Airport (HEL/EFHK),non,2020.0,Non-Fatal
2020-01-16,Airbus,A6-EEN,Emirates,0.0,Beira FIR,non,2020.0,Non-Fatal
2020-01-16,Beechcraft,N547LM,LifeMed Alaska,0.0,"NW off Unalaska-Tom Madsen Airport, AK (DUT)",w/o,2020.0,Non-Fatal
2020-01-19,Fairchild,C-GWVH,Perimeter Aviation,0.0,"Shamattawa Airport, MB (ZTM)",sub,2020.0,Non-Fatal
2020-01-20,Boeing,SE-RLC,West Air Sweden,0.0,Roma-Ciampino Airport (CIA/LIRA),sub,2020.0,Non-Fatal
2020-01-20,de Havilland Canada DHC-8-314 Dash 8,C-GXAI,Air Inuit,0.0,"Schefferville Airport, QC (YKL)",sub,2020.0,Non-Fatal
2020-01-23,Cessna,ZS-CAR,South African Civil Aviation Authority,3.0,5 km NW of Friemersheim,w/o,2020.0,Fatal
2020-01-23,Lockheed,N134CG,Coulson Aviation,3.0,"near Cooma, NSW",w/o,2020.0,Fatal
2020-01-24,Gulfstream,N373ML,Compass Aviation LLC,0.0,San Juan-Fernando Luis Ribas Dominicci Airport (SIG),sub,2020.0,Non-Fatal
2020-01-27,Bombardier,11-9358,US Air Force (USAF),2.0,39 km NNW of Sharana FOB,w/o,2020.0,Fatal
2020-01-27,McDonnell Douglas,EP-CPZ,Caspian Airlines,0.0,Bandar Mahshahr Airport (MRX),w/o,2020.0,Non-Fatal
2020-01-28,Boeing,C-GWJU,WestJet,0.0,"Vancouver International Airport, BC (YVR/CYVR)",sub,2020.0,Non-Fatal
2020-01-28,Boeing,C-FZWS,WestJet,0.0,"Vancouver International Airport, BC (YVR/CYVR)",sub,2020.0,Non-Fatal
2020-01-30,Hawker,XA-BNG,ALE - Aerolineas Ejecutivas,0.0,Monterrey-Aeropuerto Del Norte (NTR),w/o,2020.0,Non-Fatal
2020-01-31,Bombardier,C-FKWE,WestJet Encore,0.0,"Terrace Airport, BC (YXT)",sub,2020.0,Non-Fatal
2020-02-01,Boeing,TC-MCT,"ACT Airlines, opf Saudi Arabian Airlines",0.0,Dammam-King Fahad International Airport (DMM/OEDF),sub,2020.0,Non-Fatal
2020-02-02,Airbus,A6-EON,Emirates,0.0,"over Rocky Mountains, Wyoming",non,2020.0,Non-Fatal
2020-02-03,Boeing,N703CK,Kalitta Air,0.0,"Los Angeles International Airport, CA (LAX)",sub,2020.0,Non-Fatal
2020-02-03,Boeing,C-GHOZ,Air Canada,0.0,Madrid-Barajas Adolfo Suárez Airport (MAD),min,2020.0,Non-Fatal
2020-02-04,Cessna,N454SF,Grant Aviation,0.0,"Hooper Bay Airport, AK (HPB)",sub,2020.0,Non-Fatal
2020-02-05,Boeing,TC-IZK,Pegasus Airlines,3.0,Istanbul-Sabiha Gökçen International Airport (SAW),w/o,2020.0,Fatal
2020-02-06,Cessna,N24MG,Redding Aero Enterprises Inc.,0.0,"NW off Eureka-Murray Field, CA (EKA)",sub,2020.0,Non-Fatal
2020-02-07,Bombardier,N610NN,"PSA Airlines, opf American Eagle",0.0,"Waynesville, North Carolina",sub,2020.0,Non-Fatal
2020-02-07,Cessna,N988FX,"Mountain Air Cargo, opf FedEx",0.0,"Baltimore/Washington International Thurgood Marshall Airport, MD (BWI)",sub,2020.0,Non-Fatal
2020-02-07,Boeing,TF-FIA,Icelandair Flugfélag Islands,0.0,Keflavík International Airport (KEF),unk,2020.0,Non-Fatal
2020-02-08,Beechcraft,CC-COT,Transportes Torreon,0.0,Rio Bueno-Fundo Cuincahuin Airstrip,w/o,2020.0,Non-Fatal
2020-02-08,Cessna,N501RG,Remonia Air,4.0,"near Fairmount, GA",w/o,2020.0,Fatal
2020-02-09,Boeing,VQ-BPS,Utair,0.0,Usinsk Airport (USK),sub,2020.0,Non-Fatal
2020-02-12,Cessna,N654CE,SC Cole Aviation LLC,0.0,"over Benbrook, TX",sub,2020.0,Non-Fatal
2020-02-14,Cessna,P2-MAI,Mission Aviation Fellowship - MAF,0.0,Miyanmin Airstrip (MPX),sub,2020.0,Non-Fatal
2020-02-15,Boeing,HL8342,Eastar Jet,0.0,120NM south of Incheon International Airport,non,2020.0,Non-Fatal
2020-02-20,Cessna,N163TC,Private,0.0,"Daytona Beach International Airport, FL (DAB)",sub,2020.0,Non-Fatal
2020-02-20,Beechcraft,N860J,"Lauren Engineers & Constructors, Inc.",3.0,"near Lake Coleman, TX",w/o,2020.0,Fatal
2020-02-20,Antonov,RA-40642,T-Cement,0.0,Magadan-13 Airport (UHMT),sub,2020.0,Non-Fatal
2020-02-21,de Havilland Canada DHC-3T Vazar Turbine Otter,C-FIUZ,Harbour Air,0.0,"Vancouver-Coal Harbour SPB, BC (CXH)",sub,2020.0,Non-Fatal
2020-02-23,Bombardier,C-GKCP,Canadian Pacific Railway Company,0.0,"Calgary International Airport, AB (YYC)",sub,2020.0,Non-Fatal
2020-02-24,de Havilland Canada DHC-6 Twin Otter 300,8Q-MBC,Trans Maldivian Airways,0.0,"Kuredu Island Resort, Lhaviyani Atoll",sub,2020.0,Non-Fatal
2020-02-24,Fairchild,C-GJVB,"Bearskin Airlines, opb Perimeter Aviation",0.0,"Dryden Regional Airport, ON (YHD)",sub,2020.0,Non-Fatal
2020-02-25,Boeing,PK-YSG,Trigana Air Service,0.0,Jayapura-Sentani Airport (DJJ),sub,2020.0,Non-Fatal
2020-02-25,Learjet,N135LR,Expectra Aviation Inc.,0.0,"Belmar/Farmingdale-Monmouth Executive Airport, NJ (BLM)",sub,2020.0,Non-Fatal
2020-02-26,Antonov,UP-A0001,Orlan 2000,0.0,"1,5 km NW of Ust-Kamenogorsk Airport (UKK)",w/o,2020.0,Non-Fatal
2020-02-27,Dassault,N951DJ,private,0.0,"Toronto-Buttonville Airport, ON (YKZ)",w/o,2020.0,Non-Fatal
2020-02-28,Airbus,UP-A3003,Sigma Airlines,0.0,Sharjah Airport (SHJ),sub,2020.0,Non-Fatal
2020-02-29,Learjet,N721EC,East Coast Jets,0.0,"Altoona Airport, PA (AOO)",sub,2020.0,Non-Fatal
2020-03-03,Dassault,N377EF,private,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Cessna,N43NC,private,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Cirrus,N217CB,BBR Air,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Learjet,N890AC,Jetleg Management,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Beechcraft,N2PY,AT Aero LLC,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Beechcraft,N186EB,Executive Business Aviation Inc,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Bombardier,N819RS,Legacy Air LLC,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Cessna,N989CJ,Textron Inc.,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Cessna,N177VV,"Crye-Leike South, Inc",0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Beechcraft,N615CL,Carol 1 LLC,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",w/o,2020.0,Non-Fatal
2020-03-03,Dassault,N519JD,"Caridad Aviation, LLC",0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-03,Cessna,N45NC,private,0.0,"Nashville-John C. Tune Airport, TN (KJWN)",sub,2020.0,Non-Fatal
2020-03-05,Cessna,N706FX,"FedEx Express, opb CSA Air",0.0,"Rhinelander-Oneida County Airport, WI (RHI)",sub,2020.0,Non-Fatal
2020-03-06,de Havilland Canada DHC-6 Vista Liner 300,N72GC,Grand Canyon Airlines,0.0,"Boulder City Municipal Airport, NV (BLD)",sub,2020.0,Non-Fatal
2020-03-08,Boeing,N477AX,Omni Air International,0.0,Shannon Airport (SNN),sub,2020.0,Non-Fatal
2020-03-09,Airbus,HS-TEU,Thai Airways International,0.0,Vientiane-Wattay Airport (VTE),sub,2020.0,Non-Fatal
2020-03-09,Gulfstream,M-YWAY,"Platinum Jet Co., Ltd.",0.0,Vientiane-Wattay Airport (VTE),sub,2020.0,Non-Fatal
2020-03-12,de Havilland Canada DHC-3T Vazar Turbine Otter,C-GTMW,Martini Aviation Ltd.,0.0,"Fort Langley Airport, BC (CBQ2)",sub,2020.0,Non-Fatal
2020-03-12,Beechcraft,HK-5075,private,2.0,"Claura Arriba, Iriona, Colón",w/o,2020.0,Fatal
2020-03-13,Cessna,YV3452,Servicios 5250084,2.0,Porlamar-del Caribe Santiago Mariño International Airport (PMV),w/o,2020.0,Fatal
2020-03-14,Raytheon,N100AG,Gemini Air Group,0.0,"Phoenix-Scottsdale Municipal Airport, AZ (SCF)",sub,2020.0,Non-Fatal
2020-03-17,Cessna,N274PM,Planemasters,1.0,"NW of La Crosse, Rush County, KS",w/o,2020.0,Fatal
